EmpID,Gender,Age,MaritalStatus,JobLevel,Experience,Dept,EmpType,WLB,WorkEnv,PhysicalActivityHours,Workload,Stress,SleepHours,CommuteMode,CommuteDistance,NumCompanies,TeamSize,NumReports,EduLevel,haveOT,TrainingHoursPerYear,JobSatisfaction
3016,Female,38,Single,Senior,16,Sales,Full-Time,4,4,3.1,1,1,7.9,Public Transport,14,5,21,3,Bachelor,FALSE,48,4
27,Female,32,Married,Mid,10,Operations,Full-Time,1,2,2,3,3,7.2,Public Transport,23,3,13,0,Bachelor,FALSE,35,4
43,Other,37,Single,Senior,1,IT,Part-Time,2,5,1.1,5,4,8.3,Walk,2,5,20,5,Bachelor,TRUE,40.5,4
2,Female,32,Single,Senior,10,HR,Full-Time,5,5,3.5,4,2,6.7,Motorbike,13,3,16,5,Bachelor,FALSE,45,4
9,Female,42,Married,Mid,20,Finance,Full-Time,4,5,1.8,5,2,7.6,Car,5,6,13,0,Bachelor,FALSE,40,4
10,Female,29,Single,Junior,7,Finance,Full-Time,4,5,1.1,2,2,6.1,Public Transport,15,2,10,0,Bachelor,FALSE,23.5,4
12,Male,36,Married,Senior,10,Marketing,Full-Time,4,3,1.7,1,1,7,Public Transport,17,4,16,3,Bachelor,FALSE,45,4
16,Male,39,Married,Senior,17,Marketing,Full-Time,3,2,2.2,1,3,7.5,Public Transport,29,5,18,9,Bachelor,TRUE,48.5,4
17,Male,36,Divorced,Mid,14,IT,Full-Time,4,5,1.3,4,1,5.9,Motorbike,8,4,14,0,Bachelor,TRUE,37,4
19,Male,29,Single,Junior,7,IT,Part-Time,5,1,2,1,2,6.9,Walk,2,2,6,0,Bachelor,TRUE,23.5,4
30,Male,26,Single,Junior,1,Finance,Contract,5,2,2.4,3,1,6.9,Motorbike,14,1,8,0,Bachelor,TRUE,20.5,4
34,Other,42,Single,Senior,9,Finance,Full-Time,2,3,2.3,1,1,7.6,Public Transport,20,6,20,8,Bachelor,FALSE,44.5,4
37,Male,38,Single,Senior,16,Finance,Full-Time,3,2,2,1,1,6.5,Public Transport,29,5,18,3,Bachelor,TRUE,48,4
41,Male,32,Single,Mid,9,IT,Part-Time,5,2,4.1,1,1,7.6,Bike,8,3,15,0,Bachelor,TRUE,34.5,4
48,Male,24,Single,Mid,2,IT,Full-Time,5,1,1.7,2,1,6.4,Car,23,0,11,0,Bachelor,TRUE,31,4
55,Female,24,Single,Mid,2,Marketing,Full-Time,4,3,2.9,5,1,8.8,Public Transport,29,0,13,0,Bachelor,FALSE,31,5
56,Female,29,Single,Mid,7,Finance,Full-Time,5,1,0.8,4,1,7.2,Car,6,2,15,0,Bachelor,FALSE,33.5,5
67,Male,28,Single,Junior,6,Finance,Full-Time,3,5,1.5,4,1,7.8,Bike,5,2,7,0,Bachelor,FALSE,23,5
78,Other,22,Single,Intern/Fresher,0,Customer Service,Part-Time,4,1,2.7,4,1,6.6,Public Transport,26,0,23,0,Bachelor,FALSE,10,5
80,Male,35,Single,Senior,13,Customer Service,Part-Time,2,3,2.2,3,2,8.6,Motorbike,13,4,15,8,Bachelor,TRUE,46.5,5
81,Other,28,Single,Junior,6,Legal,Full-Time,5,5,3.9,5,1,6.2,Car,12,2,8,0,Bachelor,FALSE,23,5
82,Female,27,Married,Junior,5,IT,Full-Time,4,3,1.5,2,5,7.5,Car,5,1,7,0,Bachelor,FALSE,22.5,5
84,Female,29,Single,Junior,7,Customer Service,Full-Time,3,4,1.8,3,1,8.7,Walk,1,2,7,0,Bachelor,FALSE,23.5,5
88,Male,33,Single,Senior,11,Finance,Part-Time,3,3,3.3,3,2,7.2,Public Transport,13,3,21,8,Bachelor,FALSE,45.5,5
90,Male,58,Married,Senior,24,Finance,Full-Time,4,1,2.7,3,3,7,Public Transport,24,12,18,4,Bachelor,FALSE,52,5
92,Male,25,Married,Junior,3,Operations,Full-Time,4,4,1.8,1,2,5.3,Car,5,1,10,0,Bachelor,FALSE,21.5,5
93,Female,22,Single,Junior,0,Finance,Part-Time,3,4,1.6,1,1,5.8,Car,5,0,8,0,Bachelor,FALSE,20,5
96,Male,22,Single,Intern/Fresher,0,Finance,Part-Time,3,5,1.5,3,3,6.2,Motorbike,20,0,26,0,Bachelor,FALSE,10,5
97,Male,38,Married,Mid,16,IT,Full-Time,4,3,2.6,1,1,7.3,Walk,2,5,10,0,Bachelor,TRUE,38,5
100,Female,24,Single,Mid,2,IT,Full-Time,5,5,2,3,1,6.8,Walk,1,0,13,0,Bachelor,TRUE,31,5
110,Female,27,Single,Junior,5,Customer Service,Full-Time,3,4,1.4,5,1,8.1,Public Transport,21,1,7,0,Bachelor,TRUE,22.5,5
111,Other,31,Single,Senior,5,IT,Part-Time,3,5,3.2,4,2,8,Public Transport,13,3,16,9,Bachelor,TRUE,42.5,5
112,Female,25,Married,Junior,3,HR,Full-Time,4,5,2.2,1,2,5.9,Public Transport,19,1,10,0,Bachelor,FALSE,21.5,5
117,Male,34,Married,Mid,12,IT,Full-Time,4,5,2.6,4,1,6.3,Car,6,4,13,0,Bachelor,TRUE,36,5
120,Male,36,Married,Mid,10,IT,Full-Time,1,2,2.1,2,1,6.7,Bike,1,4,11,0,Bachelor,FALSE,35,5
133,Female,23,Single,Junior,1,Legal,Full-Time,3,5,1,3,1,7,Public Transport,20,0,7,0,Bachelor,FALSE,20.5,5
134,Male,30,Married,Mid,6,Operations,Full-Time,4,4,0.4,1,1,4.6,Public Transport,10,2,15,0,Bachelor,FALSE,33,5
135,Male,37,Married,Mid,15,Operations,Full-Time,5,2,2.6,4,2,8.5,Bike,8,5,13,0,Bachelor,FALSE,37.5,5
137,Male,23,Single,Intern/Fresher,1,Operations,Full-Time,3,5,0.8,3,5,8,Car,8,0,24,0,Bachelor,FALSE,10.5,5
138,Male,28,Single,Junior,4,IT,Full-Time,5,4,0.8,2,1,7.4,Walk,2,2,8,0,Bachelor,TRUE,22,5
148,Female,36,Single,Mid,4,Marketing,Contract,3,3,3.1,4,2,8.5,Car,14,4,12,0,Bachelor,TRUE,32,5
149,Female,25,Single,Junior,3,Legal,Full-Time,3,2,2.8,3,1,6.5,Car,22,1,5,0,Bachelor,FALSE,21.5,5
153,Female,23,Single,Intern/Fresher,1,Marketing,Full-Time,5,4,1.8,4,1,6.4,Public Transport,27,0,21,0,Bachelor,FALSE,10.5,5
158,Female,36,Married,Senior,4,HR,Full-Time,1,5,0.6,2,2,6.1,Bike,3,4,25,2,Bachelor,FALSE,42,5
161,Male,27,Single,Junior,5,Finance,Part-Time,4,4,0.4,3,1,5,Car,19,1,6,0,Bachelor,FALSE,22.5,5
162,Male,33,Married,Mid,11,IT,Part-Time,4,3,2.3,5,3,9.5,Public Transport,11,3,10,0,Bachelor,TRUE,35.5,5
165,Other,23,Single,Intern/Fresher,1,Operations,Full-Time,4,5,1,1,2,5.4,Bike,2,0,23,0,Bachelor,FALSE,10.5,5
176,Female,37,Married,Mid,5,Operations,Contract,4,2,1.3,2,1,7.4,Car,6,5,13,0,Bachelor,FALSE,32.5,5
177,Male,32,Single,Mid,1,Operations,Full-Time,4,1,1.6,1,1,6.8,Car,13,3,10,0,Bachelor,FALSE,30.5,5
181,Male,24,Married,Junior,2,IT,Part-Time,3,4,1,4,2,5.9,Public Transport,29,0,9,0,Bachelor,FALSE,21,5
182,Female,27,Single,Junior,5,Finance,Part-Time,5,3,2.9,3,5,8.7,Public Transport,27,1,5,0,Bachelor,TRUE,22.5,5
188,Male,29,Single,Senior,4,Operations,Full-Time,1,4,1.3,2,3,8.3,Car,28,2,15,4,Bachelor,FALSE,42,5
191,Male,28,Single,Senior,1,IT,Full-Time,5,4,2.1,1,4,8.2,Public Transport,27,2,24,2,Bachelor,TRUE,40.5,5
194,Female,28,Married,Junior,1,Sales,Full-Time,3,3,3.1,2,1,6.8,Car,22,2,7,0,Bachelor,FALSE,20.5,5
196,Female,38,Married,Mid,16,Sales,Contract,4,1,2.5,4,1,7.4,Motorbike,13,5,15,0,Bachelor,FALSE,38,5
197,Female,24,Married,Junior,2,Finance,Full-Time,5,5,3.2,5,2,7.2,Public Transport,29,0,5,0,Bachelor,FALSE,21,5
202,Other,25,Single,Junior,3,IT,Full-Time,5,3,0.8,5,3,8,Car,13,1,10,0,Bachelor,TRUE,21.5,5
207,Male,40,Single,Senior,10,IT,Full-Time,4,5,1.3,4,1,7,Car,7,6,22,7,Bachelor,TRUE,45,4
208,Male,40,Divorced,Senior,7,Sales,Full-Time,2,5,0.7,3,1,7.7,Car,5,6,15,3,Bachelor,TRUE,43.5,4
212,Male,30,Married,Mid,8,IT,Contract,1,3,2.4,1,1,7.1,Car,25,2,11,0,Bachelor,TRUE,34,4
213,Male,23,Single,Junior,1,Finance,Full-Time,5,3,1.6,3,1,7.3,Public Transport,29,0,6,0,Bachelor,FALSE,20.5,4
223,Other,24,Single,Mid,2,Operations,Part-Time,2,1,0.8,1,1,6.4,Walk,1,0,15,0,Bachelor,FALSE,31,4
232,Female,22,Single,Intern/Fresher,0,IT,Full-Time,5,5,2.5,5,1,7.6,Public Transport,12,0,27,0,Bachelor,TRUE,10,4
237,Female,24,Single,Junior,2,Legal,Contract,4,4,0.9,2,1,4.9,Motorbike,3,0,8,0,Bachelor,FALSE,21,4
239,Female,24,Single,Junior,2,Customer Service,Full-Time,1,3,3.2,1,1,7.2,Motorbike,10,0,7,0,Bachelor,FALSE,21,4
241,Female,34,Married,Senior,3,Marketing,Full-Time,3,1,2.8,4,1,7.1,Walk,2,4,16,2,Bachelor,FALSE,41.5,4
242,Female,38,Married,Mid,16,Operations,Full-Time,2,3,1,2,1,5.9,Car,16,5,10,0,Bachelor,FALSE,38,4
246,Male,48,Married,Senior,3,IT,Full-Time,3,5,2.5,5,3,7.8,Motorbike,7,8,22,1,Bachelor,FALSE,41.5,4
250,Female,27,Single,Junior,3,Finance,Full-Time,2,1,2.6,2,1,6.6,Car,16,1,7,0,Bachelor,FALSE,21.5,4
266,Male,22,Single,Intern/Fresher,0,Legal,Full-Time,5,1,0.4,1,3,6.7,Public Transport,22,0,26,0,Bachelor,FALSE,10,4
268,Male,29,Single,Junior,7,Operations,Full-Time,2,2,0,2,1,7,Walk,1,2,10,0,Bachelor,FALSE,23.5,4
269,Female,47,Single,Mid,19,Finance,Part-Time,5,3,3,1,2,6.9,Public Transport,24,8,10,0,Bachelor,FALSE,39.5,4
275,Male,26,Single,Junior,4,Finance,Full-Time,4,5,3.2,4,1,6.7,Car,26,1,7,0,Bachelor,FALSE,22,4
278,Male,46,Married,Mid,24,Legal,Full-Time,1,4,1.4,2,1,8.1,Car,22,8,15,0,Bachelor,FALSE,42,4
283,Male,24,Single,Senior,2,Finance,Contract,2,5,1.1,4,1,6.2,Car,26,0,19,1,Bachelor,FALSE,41,4
285,Female,28,Single,Junior,6,Customer Service,Full-Time,2,1,1.6,3,1,7.4,Car,6,2,10,0,Bachelor,FALSE,23,4
288,Male,36,Married,Mid,14,Finance,Full-Time,4,4,2.6,4,1,7.3,Walk,1,4,11,0,Bachelor,FALSE,37,4
289,Other,22,Single,Intern/Fresher,0,Finance,Full-Time,4,1,3.6,1,1,7.4,Bike,6,0,27,0,Bachelor,TRUE,10,4
291,Female,34,Married,Mid,12,Marketing,Full-Time,4,2,2.1,4,3,8.7,Car,17,4,13,0,Bachelor,FALSE,36,4
293,Other,37,Single,Mid,14,HR,Full-Time,4,4,1.6,2,5,6.5,Car,9,5,14,0,Bachelor,FALSE,37,4
295,Male,22,Single,Intern/Fresher,0,IT,Full-Time,5,5,3,2,4,7.6,Car,7,0,23,0,Bachelor,FALSE,10,4
298,Male,33,Divorced,Mid,11,IT,Full-Time,5,3,3.6,4,1,7.1,Car,28,3,14,0,Bachelor,TRUE,35.5,4
299,Male,25,Single,Junior,3,Customer Service,Contract,3,5,1,2,1,7.5,Public Transport,13,1,10,0,Bachelor,TRUE,21.5,4
304,Male,40,Married,Mid,10,IT,Part-Time,1,5,2.8,2,1,6,Walk,2,6,13,0,Bachelor,TRUE,35,4
305,Male,35,Married,Mid,2,Legal,Full-Time,1,2,1.2,1,1,7.2,Public Transport,9,4,10,0,Bachelor,FALSE,31,4
307,Male,28,Single,Junior,6,Legal,Part-Time,4,2,1.3,5,1,8.4,Car,11,2,8,0,Bachelor,FALSE,23,4
308,Female,24,Single,Junior,2,Legal,Contract,2,3,0.7,1,1,8.2,Bike,4,0,6,0,Bachelor,FALSE,21,4
324,Male,40,Married,Senior,10,IT,Contract,4,4,1.1,1,3,8.1,Car,14,6,19,5,Bachelor,TRUE,45,4
328,Other,26,Single,Junior,4,Finance,Full-Time,4,2,2.6,3,1,6.3,Public Transport,11,1,5,0,Bachelor,FALSE,22,4
335,Male,49,Single,Senior,22,IT,Contract,1,4,2.4,1,1,7.6,Car,11,9,22,7,Bachelor,FALSE,51,4
337,Other,25,Single,Mid,3,Marketing,Full-Time,1,5,0.7,1,1,7.5,Car,28,1,10,0,Bachelor,TRUE,31.5,4
340,Other,23,Single,Junior,1,Finance,Contract,5,4,1.4,4,3,5,Walk,2,0,10,0,Bachelor,FALSE,20.5,4
341,Female,29,Single,Junior,7,Customer Service,Full-Time,3,5,1.3,3,2,6.3,Bike,7,2,10,0,Bachelor,FALSE,23.5,4
345,Female,43,Divorced,Mid,15,HR,Part-Time,4,1,2.9,2,2,7.1,Public Transport,16,7,12,0,Bachelor,FALSE,37.5,4
346,Female,38,Married,Senior,14,IT,Full-Time,2,4,2.5,1,1,8.1,Motorbike,17,5,19,7,Bachelor,TRUE,47,4
347,Male,25,Single,Mid,3,Legal,Full-Time,5,5,1.8,5,2,7.5,Car,26,1,15,0,Bachelor,TRUE,31.5,4
350,Male,40,Married,Mid,9,Marketing,Part-Time,4,2,1.1,1,2,7.4,Bike,10,6,11,0,Bachelor,FALSE,34.5,4
352,Female,23,Single,Intern/Fresher,1,Sales,Contract,5,2,0.2,4,2,5.4,Motorbike,19,0,29,0,Bachelor,FALSE,10.5,4
356,Female,29,Single,Junior,7,Customer Service,Part-Time,1,5,1.1,1,1,7.3,Bike,10,2,8,0,Bachelor,FALSE,23.5,4
361,Other,35,Single,Mid,13,IT,Full-Time,3,4,1.6,2,3,8.3,Car,6,4,14,0,Bachelor,TRUE,36.5,4
363,Male,26,Single,Mid,3,Sales,Full-Time,3,2,2.1,3,2,6.6,Car,16,1,12,0,Bachelor,FALSE,31.5,4
364,Other,26,Single,Mid,4,Sales,Part-Time,1,5,2.1,1,1,6.2,Car,27,1,11,0,Bachelor,TRUE,32,4
370,Male,27,Single,Mid,5,Operations,Full-Time,5,1,0,1,2,8.7,Car,14,1,14,0,Bachelor,FALSE,32.5,4
374,Other,22,Single,Junior,0,Sales,Full-Time,4,5,0.7,3,3,7.8,Public Transport,24,0,6,0,Bachelor,FALSE,20,4
376,Female,38,Married,Senior,16,HR,Part-Time,1,2,3.2,2,1,8.1,Walk,1,5,16,3,Bachelor,FALSE,48,4
379,Other,24,Single,Junior,2,Operations,Part-Time,2,5,1.3,2,1,6.2,Car,12,0,6,0,Bachelor,FALSE,21,4
380,Female,35,Single,Senior,13,Operations,Part-Time,4,1,0.5,1,1,6.1,Bike,4,4,24,1,Bachelor,FALSE,46.5,4
384,Female,34,Married,Mid,6,IT,Full-Time,4,3,0.9,1,2,6.7,Bike,1,4,13,0,Bachelor,TRUE,33,4
385,Male,29,Single,Junior,7,Finance,Full-Time,5,2,1.7,2,1,7.7,Public Transport,13,2,5,0,Bachelor,FALSE,23.5,4
391,Female,23,Single,Intern/Fresher,1,Finance,Full-Time,4,5,0.2,4,1,6.3,Bike,8,0,20,0,Bachelor,FALSE,10.5,4
394,Female,39,Married,Senior,17,Marketing,Full-Time,1,1,3,1,1,6.2,Public Transport,7,5,25,1,Bachelor,FALSE,48.5,4
400,Male,32,Married,Senior,10,IT,Full-Time,1,5,0.7,5,1,8.6,Car,6,3,17,7,Bachelor,TRUE,45,4
403,Male,37,Married,Mid,3,IT,Contract,1,5,0.6,1,2,7.1,Walk,1,5,13,0,Bachelor,TRUE,31.5,4
404,Other,24,Single,Junior,2,Marketing,Contract,4,4,2.6,4,1,7.5,Motorbike,12,0,6,0,Bachelor,FALSE,21,4
405,Female,31,Married,Mid,4,Legal,Full-Time,5,1,2.5,1,2,7,Car,13,3,11,0,Bachelor,FALSE,32,4
409,Male,27,Single,Mid,5,IT,Full-Time,1,5,0.7,1,1,7.6,Public Transport,13,1,15,0,Bachelor,TRUE,32.5,4
410,Male,40,Married,Mid,16,IT,Part-Time,3,4,3.4,2,1,6.1,Car,22,6,12,0,Bachelor,FALSE,38,4
411,Female,29,Single,Junior,7,Operations,Part-Time,3,4,0.4,2,1,7.6,Bike,3,2,5,0,Bachelor,FALSE,23.5,4
414,Female,23,Single,Junior,1,Finance,Full-Time,1,5,3.6,1,1,7.3,Bike,2,0,6,0,Bachelor,TRUE,20.5,4
417,Female,27,Single,Mid,5,Finance,Full-Time,3,2,1.7,1,4,7.4,Walk,1,1,15,0,Bachelor,FALSE,32.5,4
425,Female,35,Married,Senior,13,Finance,Contract,1,3,2.3,2,1,7.2,Walk,2,4,16,5,Bachelor,FALSE,46.5,4
430,Female,35,Married,Mid,13,Operations,Contract,5,1,0.6,1,1,6.9,Car,18,4,11,0,Bachelor,FALSE,36.5,4
431,Male,23,Single,Intern/Fresher,1,Sales,Full-Time,4,2,2.9,5,1,7,Motorbike,10,0,26,0,Bachelor,FALSE,10.5,4
435,Female,32,Single,Mid,10,Finance,Full-Time,2,5,1.7,5,1,8.6,Public Transport,15,3,10,0,Bachelor,TRUE,35,4
437,Female,35,Married,Senior,13,Legal,Full-Time,2,4,3.4,3,1,5.9,Bike,1,4,24,5,Bachelor,FALSE,46.5,4
444,Female,46,Married,Mid,17,Sales,Contract,2,1,3.5,1,1,7.8,Motorbike,22,8,14,0,Bachelor,FALSE,38.5,4
448,Male,23,Single,Intern/Fresher,1,Operations,Full-Time,1,3,1.8,1,2,6.4,Motorbike,8,0,20,0,Bachelor,FALSE,10.5,4
454,Other,24,Single,Junior,2,Finance,Full-Time,5,2,2.1,1,2,7.8,Car,8,0,6,0,Bachelor,FALSE,21,4
455,Female,26,Single,Junior,4,Sales,Full-Time,2,5,1.9,1,1,7.1,Car,19,1,6,0,Bachelor,TRUE,22,4
457,Female,24,Single,Junior,2,Sales,Full-Time,4,3,1.2,4,1,6,Car,16,0,9,0,Bachelor,FALSE,21,4
465,Male,52,Married,Senior,18,Sales,Full-Time,5,3,1.4,5,3,7.6,Car,5,10,21,8,Bachelor,FALSE,49,4
467,Male,46,Single,Mid,15,Sales,Full-Time,1,2,2.4,2,2,7.9,Bike,4,8,11,0,Bachelor,FALSE,37.5,4
468,Male,22,Single,Junior,0,IT,Part-Time,4,3,0.1,4,1,9.3,Walk,1,0,10,0,Bachelor,TRUE,20,4
469,Female,22,Single,Intern/Fresher,0,Finance,Part-Time,3,1,2.7,2,1,6.5,Public Transport,9,0,29,0,Bachelor,FALSE,10,4
471,Female,29,Single,Junior,7,Operations,Full-Time,4,3,1,5,1,6.9,Bike,9,2,5,0,Bachelor,FALSE,23.5,4
475,Male,49,Single,Mid,22,IT,Full-Time,5,3,2,3,2,8.1,Motorbike,21,9,10,0,Bachelor,TRUE,41,4
476,Male,32,Married,Senior,10,Legal,Full-Time,3,4,0.3,3,1,5.3,Public Transport,19,3,22,9,Bachelor,FALSE,45,4
482,Male,26,Single,Mid,4,Finance,Full-Time,5,1,2.4,1,1,6.5,Car,19,1,14,0,Bachelor,FALSE,32,4
488,Female,39,Married,Senior,17,Legal,Full-Time,4,2,2,4,1,6.9,Public Transport,20,5,19,1,Bachelor,FALSE,48.5,4
491,Male,46,Married,Mid,12,IT,Full-Time,4,3,1,2,1,6.3,Walk,2,8,12,0,Bachelor,TRUE,36,4
495,Other,45,Single,Mid,23,Operations,Full-Time,5,4,2,2,1,6.1,Public Transport,9,7,14,0,Bachelor,TRUE,41.5,4
496,Other,41,Single,Mid,4,IT,Full-Time,5,5,0,3,2,7.4,Public Transport,21,6,14,0,Bachelor,TRUE,32,4
497,Female,22,Single,Intern/Fresher,0,Marketing,Full-Time,1,5,2,1,2,8.2,Car,6,0,21,0,Bachelor,FALSE,10,4
500,Male,45,Married,Mid,13,Operations,Full-Time,5,5,3.4,2,3,5,Car,27,7,10,0,Bachelor,FALSE,36.5,4
512,Male,22,Single,Intern/Fresher,0,Operations,Full-Time,1,3,2.9,3,1,9,Bike,3,0,27,0,Bachelor,FALSE,10,4
523,Female,34,Single,Mid,12,Customer Service,Full-Time,1,4,3.3,2,2,6.1,Public Transport,19,4,10,0,Bachelor,FALSE,36,4
525,Male,41,Divorced,Mid,12,Operations,Full-Time,4,3,3,5,1,7,Motorbike,23,6,14,0,Bachelor,FALSE,36,4
527,Other,39,Single,Mid,17,Operations,Contract,4,2,1.7,5,1,6.7,Public Transport,9,5,11,0,Bachelor,FALSE,38.5,4
528,Male,33,Divorced,Mid,11,IT,Full-Time,3,5,1.8,4,1,6.5,Walk,2,3,11,0,Bachelor,TRUE,35.5,4
531,Male,27,Married,Junior,3,Finance,Part-Time,2,5,0.8,3,1,8,Car,19,1,10,0,Bachelor,TRUE,21.5,4
543,Female,22,Single,Junior,0,Finance,Full-Time,1,5,3.6,3,1,9,Public Transport,20,0,8,0,Bachelor,FALSE,20,4
547,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,5,4.1,5,1,6.9,Car,20,0,21,0,Bachelor,TRUE,10,4
550,Male,27,Single,Junior,5,Finance,Part-Time,3,5,2.6,4,2,8,Car,6,1,5,0,Bachelor,TRUE,22.5,4
552,Female,38,Single,Mid,16,Finance,Part-Time,4,3,4.1,3,1,8.1,Bike,6,5,14,0,Bachelor,FALSE,38,4
557,Female,26,Single,Junior,4,IT,Part-Time,4,4,3.1,1,1,7.8,Public Transport,5,1,10,0,Bachelor,TRUE,22,4
562,Male,24,Single,Junior,2,Operations,Full-Time,4,1,2,3,1,6.3,Bike,1,0,9,0,Bachelor,FALSE,21,4
567,Female,48,Married,Mid,6,Finance,Full-Time,4,5,2,4,1,6.1,Car,27,8,15,0,Bachelor,FALSE,33,4
576,Female,48,Divorced,Mid,14,Marketing,Full-Time,5,4,1.3,5,1,6.5,Car,27,8,15,0,Bachelor,FALSE,37,4
581,Male,24,Single,Junior,2,Marketing,Contract,5,4,3.1,4,1,6.4,Car,17,0,5,0,Bachelor,FALSE,21,4
582,Male,45,Married,Mid,23,IT,Contract,5,1,3.2,1,1,7.3,Car,19,7,14,0,Bachelor,TRUE,41.5,4
583,Female,22,Single,Intern/Fresher,0,Customer Service,Full-Time,5,1,3.7,2,1,8.3,Walk,1,0,24,0,Bachelor,FALSE,10,4
587,Female,34,Married,Mid,12,Operations,Full-Time,3,5,2,3,1,7.4,Car,12,4,13,0,Bachelor,FALSE,36,4
591,Female,38,Married,Mid,13,HR,Part-Time,5,5,1.9,3,1,4.8,Walk,2,5,15,0,Bachelor,FALSE,36.5,4
592,Female,29,Married,Junior,7,Legal,Full-Time,4,2,2.2,4,1,6.2,Public Transport,22,2,10,0,Bachelor,FALSE,23.5,4
593,Female,28,Married,Junior,6,Finance,Full-Time,3,3,2.5,2,2,5.9,Car,13,2,10,0,Bachelor,FALSE,23,4
596,Male,35,Married,Senior,13,Finance,Full-Time,3,2,2,2,1,4,Car,24,4,15,4,Bachelor,FALSE,46.5,4
597,Male,41,Married,Mid,7,Operations,Full-Time,4,2,2.8,3,1,7.8,Car,29,6,12,0,Bachelor,FALSE,33.5,4
598,Female,25,Single,Junior,3,Finance,Full-Time,2,5,1.8,5,1,8.2,Bike,1,1,5,0,Bachelor,FALSE,21.5,4
605,Male,35,Divorced,Mid,13,Customer Service,Full-Time,4,5,1.2,3,3,7.5,Public Transport,11,4,14,0,Bachelor,FALSE,36.5,4
607,Male,49,Married,Mid,2,IT,Full-Time,3,4,3.2,3,2,6.7,Car,16,9,13,0,Bachelor,FALSE,31,4
612,Male,22,Single,Junior,0,IT,Full-Time,5,4,0.2,3,1,5.4,Walk,2,0,10,0,Bachelor,FALSE,20,4
617,Male,45,Married,Mid,14,Finance,Full-Time,1,5,1.7,5,1,8.1,Motorbike,14,7,14,0,Bachelor,FALSE,37,4
619,Male,26,Single,Junior,4,Legal,Part-Time,5,4,2.1,2,2,6,Public Transport,23,1,9,0,Bachelor,TRUE,22,4
620,Male,35,Divorced,Mid,5,IT,Part-Time,2,5,3.1,5,2,7.5,Public Transport,9,4,15,0,Bachelor,FALSE,32.5,4
622,Male,34,Married,Mid,12,Operations,Full-Time,1,2,2,2,1,6.6,Motorbike,7,4,10,0,Bachelor,FALSE,36,4
623,Other,24,Single,Junior,2,Finance,Contract,5,2,2.3,5,1,9,Public Transport,12,0,5,0,Bachelor,FALSE,21,4
625,Female,51,Married,Senior,18,Finance,Contract,3,4,1.2,4,1,6.2,Car,23,9,17,3,Bachelor,TRUE,49,4
640,Female,23,Single,Intern/Fresher,1,HR,Full-Time,4,2,2.7,2,4,6.6,Public Transport,8,0,21,0,Bachelor,FALSE,10.5,4
643,Male,27,Single,Junior,5,IT,Full-Time,2,4,2.8,4,1,8.1,Car,8,1,5,0,Bachelor,TRUE,22.5,4
647,Female,39,Single,Mid,1,Finance,Full-Time,4,5,1.5,4,1,5.7,Car,7,5,14,0,Bachelor,FALSE,30.5,4
648,Female,24,Single,Junior,2,Marketing,Full-Time,2,4,3.2,2,3,8.4,Bike,9,0,6,0,Bachelor,FALSE,21,4
652,Male,56,Married,Senior,21,Finance,Contract,4,4,1.8,2,1,6.5,Car,5,11,20,6,Bachelor,FALSE,50.5,4
657,Other,29,Single,Junior,7,Operations,Full-Time,1,5,1.9,3,1,8.9,Car,28,2,6,0,Bachelor,FALSE,23.5,4
662,Male,37,Married,Senior,7,IT,Part-Time,4,3,1.5,2,1,7.8,Motorbike,15,5,20,2,Bachelor,TRUE,43.5,4
666,Other,38,Single,Mid,1,HR,Full-Time,1,3,2,2,1,6.9,Car,12,5,11,0,Bachelor,FALSE,30.5,4
667,Male,27,Single,Junior,5,Finance,Full-Time,5,5,2.9,4,3,6.5,Motorbike,10,1,5,0,Bachelor,FALSE,22.5,4
670,Female,34,Married,Senior,12,Customer Service,Part-Time,3,5,2.4,2,1,6.2,Motorbike,12,4,22,9,Bachelor,FALSE,46,4
673,Male,37,Single,Senior,15,Marketing,Contract,3,5,1.7,4,1,7.6,Car,26,5,16,2,Bachelor,FALSE,47.5,4
676,Male,36,Married,Senior,14,Customer Service,Full-Time,4,4,2.8,3,3,7.3,Motorbike,8,4,21,2,Bachelor,FALSE,47,4
677,Female,31,Married,Mid,5,Operations,Full-Time,5,4,1.8,5,1,5.3,Motorbike,9,3,12,0,Bachelor,FALSE,32.5,4
678,Male,26,Single,Junior,4,Finance,Part-Time,1,4,0.9,3,1,5.1,Car,11,1,7,0,Bachelor,FALSE,22,4
1468,Female,30,Married,Senior,8,Operations,Full-Time,5,5,2.9,4,2,6.8,Car,24,2,18,6,Bachelor,FALSE,44,4
1469,Male,32,Married,Senior,10,Marketing,Full-Time,5,1,1.7,3,1,7.1,Walk,1,3,22,3,Bachelor,FALSE,45,4
1473,Male,22,Single,Intern/Fresher,0,IT,Full-Time,3,5,0.1,1,2,7.7,Walk,1,0,25,0,Bachelor,TRUE,10,4
1478,Male,32,Married,Mid,10,Operations,Full-Time,5,3,1.6,2,1,6.3,Car,24,3,12,0,Bachelor,FALSE,35,4
1482,Male,23,Single,Junior,1,Finance,Part-Time,5,2,0.9,1,2,7.5,Car,16,0,9,0,Bachelor,FALSE,20.5,4
1485,Male,29,Single,Junior,1,Finance,Full-Time,3,4,4.6,4,2,5.5,Car,27,2,8,0,Bachelor,FALSE,20.5,4
